Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,week_of_year,month,quarter,year,day_of_year,is_month_start,is_month_end,is_year_end,week_sin,week_cos,month_sin,month_cos,is_festive_season,is_diwali_week,is_ecommerce_sale,is_republic_day_sale,is_eos_sale,days_to_nearest_holiday,is_near_holiday,Weekly_Sales_lag_1w,Weekly_Sales_lag_2w,Weekly_Sales_lag_4w,Weekly_Sales_lag_8w,Weekly_Sales_lag_12w,Weekly_Sales_rolling_mean_4w,Weekly_Sales_rolling_std_4w,Weekly_Sales_rolling_min_4w,Weekly_Sales_rolling_max_4w,Weekly_Sales_rolling_mean_8w,Weekly_Sales_rolling_std_8w,Weekly_Sales_rolling_min_8w,Weekly_Sales_rolling_max_8w,Weekly_Sales_rolling_mean_12w,Weekly_Sales_rolling_std_12w,Weekly_Sales_rolling_min_12w,Weekly_Sales_rolling_max_12w,trend_raw_online shopping,tvi_online shopping,tvi_accel_online shopping,tvi_smooth_online shopping,is_spike_online shopping,spike_severity_online shopping,spike_severity_online shopping_encoded
1,2010-04-23,1514558.2697623058,0,87.0822999918384,3.9137146876952342,200.1907884845086,11.712703466859457,16,4,2,2010,113,0,0,0,0.9350162426854148,-0.35460488704253545,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,40,0,1546424.0247787975,1533832.2186653358,1604183.1860830733,1448892.2030662568,,1537688.607709023,17882.040293615664,1514558.2697623058,1555939.9176296524,1517092.1188818174,56200.81408712682,1422287.267402959,1604183.1860830733,1501427.8358151205,54371.69935675172,1422287.267402959,1604183.1860830733,25.0,-7.4074074074074066,-15.407407407407414,2.0000000000000018,False,NONE,0
1,2010-04-30,1494028.2132891896,0,90.41723981129155,3.746596253655116,156.3987827337914,4.635583502860237,17,4,2,2010,120,0,1,0,0.8854560256532099,-0.4647231720437685,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,47,0,1514558.2697623058,1546424.0247787975,1555939.9176296524,1486566.9294792893,1469102.6289455509,1522210.681623907,22906.746012756743,1494028.2132891896,1546424.0247787975,1518024.779358055,55681.38729414563,1422287.267402959,1604183.1860830733,1503504.967843757,53493.55125547556,1422287.267402959,1604183.1860830733,25.0,0.0,7.4074074074074066,0.0,False,NONE,0
1,2010-05-07,1521257.5832479557,0,52.76283254187229,3.959212356676128,190.13132184907346,12.872127425763265,18,5,2,2010,127,0,0,0,0.8229838658936565,-0.5680647467311557,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,54,0,1494028.2132891896,1514558.2697623058,1533832.2186653358,1422287.267402959,1524923.3628864498,1519067.0227695622,21606.13298747824,1494028.2132891896,1546424.0247787975,1530396.0688386797,40219.58946180973,1472945.137253126,1604183.1860830733,1503199.4862072158,53370.44480393234,1422287.267402959,1604183.1860830733,26.0,4.0000000000000036,4.0000000000000036,0.9803921568627416,False,NONE,0
1,2010-05-14,1554070.8907027033,0,83.25495340318282,3.6225543951389927,204.8063897950017,8.937955963643908,19,5,2,2010,134,0,0,0,0.7485107481711013,-0.663122658240795,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,61,0,1521257.5832479557,1494028.2132891896,1546424.0247787975,1472945.137253126,1437478.883828649,1520978.7392505386,24918.009014570904,1494028.2132891896,1554070.8907027033,1540536.7880198767,33296.33570891565,1494028.2132891896,1604183.1860830733,1512915.4867800537,50872.695281305976,1422287.267402959,1604183.1860830733,29.0,11.538461538461542,7.538461538461538,1.9417475728155331,False,NONE,0
1,2010-05-21,1501556.3960528653,0,59.927871285098476,2.55083825348819,131.86805696926348,4.314291856867342,20,5,2,2010,141,0,0,0,0.6631226582407952,-0.7485107481711012,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,68,0,1554070.8907027033,1521257.5832479557,1514558.2697623058,1604183.1860830733,1448892.2030662568,1517728.2708231783,26810.845607704712,1494028.2132891896,1554070.8907027033,1527708.4392661008,23641.961844448957,1494028.2132891896,1555939.9176296524,1517304.169528938,46969.297540993044,1422287.267402959,1604183.1860830733,28.0,-3.4482758620689613,-14.986737400530503,2.857142857142847,False,NONE,0
1,2010-05-28,1534807.865135833,0,93.5296531748265,2.99858445829775,165.14212153391927,11.555511385430487,21,5,2,2010,148,0,0,0,0.5680647467311558,-0.8229838658936564,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,75,0,1501556.3960528653,1554070.8907027033,1494028.2132891896,1555939.9176296524,1486566.9294792893,1527923.1837848392,22141.508080131814,1501556.3960528653,1554070.8907027033,1525066.9327043733,21078.63353101434,1494028.2132891896,1554070.8907027033,1521324.2475003162,46156.78137679257,1422287.267402959,1604183.1860830733,28.0,0.0,3.4482758620689613,2.777777777777768,False,NONE,0
1,2010-06-04,1425885.3588757925,0,35.38859368801551,3.0795029058275363,137.7343415979405,13.29697652342573,22,6,2,2010,155,0,0,0,0.46472317204376906,-0.8854560256532096,1.2246467991473532e-16,-1.0,0,0,0,0,1,72,0,1534807.865135833,1501556.3960528653,1521257.5832479557,1533832.2186653358,1422287.267402959,1504080.1276917984,56462.55787810813,1425885.3588757925,1554070.8907027033,1511573.5752306804,40379.89302076238,1425885.3588757925,1554070.8907027033,1521624.0884563858,45461.384530378135,1425885.3588757925,1604183.1860830733,26.0,-7.14285714285714,-7.14285714285714,0.0,False,NONE,0
1,2010-06-11,1564786.6945149857,0,86.257045382938,2.8731401177720715,218.18148983389756,9.393422419156508,23,6,2,2010,162,0,0,0,0.35460488704253584,-0.9350162426854147,1.2246467991473532e-16,-1.0,0,0,0,0,1,65,0,1425885.3588757925,1534807.865135833,1554070.8907027033,1546424.0247787975,1472945.137253126,1506759.0786448692,59781.728208056855,1425885.3588757925,1564786.6945149857,1513868.908947704,43075.82036008021,1425885.3588757925,1564786.6945149857,1529277.5515615407,44235.50262680306,1425885.3588757925,1604183.1860830733,29.0,11.538461538461542,18.681318681318682,0.0,False,NONE,0
1,2010-06-18,1528006.8323406107,0,92.72639099464453,3.1360069499437278,132.10571169804444,6.279351625419417,24,6,2,2010,169,0,0,0,0.23931566428755768,-0.970941817426052,1.2246467991473532e-16,-1.0,0,0,0,0,1,58,0,1564786.6945149857,1425885.3588757925,1501556.3960528653,1514558.2697623058,1604183.1860830733,1513371.6877168054,60473.293881499645,1425885.3588757925,1564786.6945149857,1515549.9792699919,43367.99639293025,1425885.3588757925,1564786.6945149857,1522929.5220830024,37455.14593149467,1425885.3588757925,1564786.6945149857,23.0,-20.68965517241379,-32.228116710875334,-4.504504504504503,False,NONE,0
1,2010-06-25,1517836.4817178247,0,30.48664913718335,3.5214946051551315,165.91521034636568,6.221078104707303,25,6,2,2010,176,0,0,0,0.12053668025532308,-0.992708874098054,1.2246467991473532e-16,-1.0,0,0,0,0,1,51,0,1528006.8323406107,1564786.6945149857,1534807.865135833,1494028.2132891896,1555939.9176296524,1509128.8418623032,59046.52272568903,1425885.3588757925,1564786.6945149857,1518526.0128235712,42488.097921276334,1425885.3588757925,1564786.6945149857,1519754.2357570166,35988.673788033375,1425885.3588757925,1564786.6945149857,23.0,0.0,20.68965517241379,-4.716981132075471,False,NONE,0
1,2010-07-02,1506577.4403226264,0,53.63306199825396,4.385819407825038,155.55232252228308,9.18790621743366,26,7,3,2010,183,0,0,0,-3.216245299353273e-16,-1.0,-0.4999999999999997,-0.8660254037844388,0,0,0,0,1,44,0,1517836.4817178247,1528006.8323406107,1425885.3588757925,1521257.5832479557,1533832.2186653358,1529301.8622240117,25223.697363269122,1506577.4403226264,1564786.6945149857,1516690.9949579053,42669.89209210671,1425885.3588757925,1564786.6945149857,1517483.0042284576,35879.30205375853,1425885.3588757925,1564786.6945149857,28.0,21.739130434782616,21.739130434782616,1.980198019801982,False,NONE,0
1,2010-07-09,1496068.0387810315,0,97.37131064594779,3.0035645916507283,174.6973356481624,7.008783098167696,27,7,3,2010,190,0,0,0,-0.12053668025532283,-0.992708874098054,-0.4999999999999997,-0.8660254037844388,0,0,0,0,1,37,0,1506577.4403226264,1517836.4817178247,1564786.6945149857,1554070.8907027033,1546424.0247787975,1512122.1982905234,13825.76113000258,1496068.0387810315,1528006.8323406107,1509440.6384676963,40271.48264283399,1425885.3588757925,1564786.6945149857,1513286.672061977,35123.51595741053,1425885.3588757925,1564786.6945149857,12.0,-57.14285714285714,-78.88198757763976,-16.504854368932044,False,NONE,0
1,2010-07-16,1468456.3949564616,0,32.582086314817296,3.7191286679597937,175.29469255517478,4.514787512499893,28,7,3,2010,197,0,0,0,-0.23931566428755743,-0.9709418174260521,-0.4999999999999997,-0.8660254037844388,0,0,0,0,1,30,0,1496068.0387810315,1506577.4403226264,1528006.8323406107,1501556.3960528653,1514558.2697623058,1497234.588944486,21144.51974874047,1468456.3949564616,1517836.4817178247,1505303.1383306459,42817.122540311175,1425885.3588757925,1564786.6945149857,1509444.8491614899,37418.14903781376,1425885.3588757925,1564786.6945149857,19.0,58.33333333333333,115.47619047619047,-4.651162790697672,True,MILD,1
1,2010-07-23,1451031.7202302162,0,40.14264104638562,3.4789055205551263,228.42154995216606,6.420552715115004,29,7,3,2010,204,0,0,0,-0.3546048870425356,-0.9350162426854148,-0.4999999999999997,-0.8660254037844388,0,0,0,0,1,23,0,1468456.3949564616,1496068.0387810315,1517836.4817178247,1534807.865135833,1494028.2132891896,1480533.398572584,25402.232175175348,1451031.7202302162,1506577.4403226264,1494831.1202174437,44770.35768436391,1425885.3588757925,1564786.6945149857,1505861.8080732422,40923.053538670785,1425885.3588757925,1564786.6945149857,23.0,21.052631578947366,-37.28070175438596,0.0,False,NONE,0
1,2010-07-30,1463849.2371827292,0,83.31337307301024,2.9752750879847993,200.10379834730455,7.677831327192532,30,7,3,2010,211,0,0,0,-0.46472317204376806,-0.8854560256532101,-0.4999999999999997,-0.8660254037844388,0,0,0,0,1,16,0,1451031.7202302162,1468456.3949564616,1506577.4403226264,1425885.3588757925,1521257.5832479557,1469851.3477876098,18968.961429646606,1451031.7202302162,1496068.0387810315,1499576.6050058107,37903.81916807896,1451031.7202302162,1564786.6945149857,1501077.7792344734,42292.31872730984,1425885.3588757925,1564786.6945149857,22.0,-4.347826086956519,-25.400457665903886,-7.317073170731703,False,NONE,0
1,2010-08-06,1466061.0567305298,0,36.32028390380858,4.170604991178476,155.28580714689093,5.8651851039985425,31,8,3,2010,218,0,0,0,-0.5680647467311556,-0.8229838658936566,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,9,0,1463849.2371827292,1451031.7202302162,1496068.0387810315,1564786.6945149857,1554070.8907027033,1462349.6022749841,7776.270954348147,1451031.7202302162,1468456.3949564616,1487235.9002827539,28559.43379438146,1451031.7202302162,1528006.8323406107,1493743.626403459,39826.2885718668,1425885.3588757925,1564786.6945149857,26.0,18.181818181818187,22.529644268774707,18.421052631578938,False,NONE,0
1,2010-08-13,1534187.315305483,0,71.36250602317693,3.855128723684565,121.82466118206418,9.12093058299281,32,8,3,2010,225,0,0,0,-0.663122658240795,-0.7485107481711013,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,2,1,1466061.0567305298,1463849.2371827292,1468456.3949564616,1528006.8323406107,1501556.3960528653,1478782.3323622397,37526.15440809994,1451031.7202302162,1534187.315305483,1488008.4606533628,29873.25723822922,1451031.7202302162,1534187.315305483,1496462.8696745103,41487.552427104136,1425885.3588757925,1564786.6945149857,18.0,-30.76923076923077,-48.95104895104896,-1.1111111111111072,False,NONE,0
1,2010-08-20,1359671.4499254555,0,78.36564166717261,3.273470692601075,223.0402987610408,5.3752094414599325,33,8,3,2010,232,0,0,0,-0.7485107481711011,-0.6631226582407952,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,1,1,1534187.315305483,1466061.0567305298,1451031.7202302162,1517836.4817178247,1534807.865135833,1455942.2647860495,72007.56415731473,1359671.4499254555,1534187.315305483,1468237.8316793167,51686.6047966945,1359671.4499254555,1534187.315305483,1481868.168406979,55283.46559430198,1359671.4499254555,1564786.6945149857,16.0,-11.111111111111116,19.658119658119652,-7.86516853932584,False,NONE,0
1,2010-08-27,1424937.334868022,0,37.943146486841236,4.349387236557126,216.50732887190793,6.579416277151556,34,8,3,2010,239,0,0,0,-0.8229838658936564,-0.5680647467311559,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,8,0,1359671.4499254555,1534187.315305483,1463849.2371827292,1506577.4403226264,1425885.3588757925,1446214.2892073723,73201.8199202543,1359671.4499254555,1534187.315305483,1458032.818497491,51091.521366382614,1359671.4499254555,1534187.315305483,1481789.1664063314,55371.34736397526,1359671.4499254555,1564786.6945149857,16.0,0.0,11.111111111111116,-7.317073170731703,False,NONE,0
1,2010-09-03,1401618.881566346,0,67.07554048492045,2.9837045818009034,130.24130445864893,12.972157579533267,35,9,3,2010,246,0,0,0,-0.8854560256532096,-0.4647231720437691,-1.0,-1.8369701987210297e-16,0,0,0,0,0,4,1,1424937.334868022,1359671.4499254555,1466061.0567305298,1496068.0387810315,1564786.6945149857,1430103.7454163267,74458.43815062268,1359671.4499254555,1534187.315305483,1446226.6738456553,51952.14662752359,1359671.4499254555,1534187.315305483,1468191.8486606113,53125.826195554226,1359671.4499254555,1534187.315305483,18.0,12.5,12.5,-10.526315789473683,False,NONE,0
1,2010-09-10,1445268.8650815221,0,74.31710200912875,3.1780595820974016,158.4130532073927,11.259556788702394,36,9,3,2010,253,0,0,0,-0.9350162426854147,-0.3546048870425359,-1.0,-1.8369701987210297e-16,0,0,0,0,0,3,1,1401618.881566346,1424937.334868022,1534187.315305483,1468456.3949564616,1528006.8323406107,1407874.1328603365,36752.0778166414,1359671.4499254555,1445268.8650815221,1443328.2326112879,51175.78665555721,1359671.4499254555,1534187.315305483,1461297.0180556874,49930.000212337225,1359671.4499254555,1534187.315305483,21.0,16.666666666666675,4.166666666666675,4.4117647058823595,False,NONE,0
1,2010-09-17,1382930.5787337306,0,74.94221523080014,2.6682799299900974,137.77915855040752,12.985541885270793,37,9,3,2010,260,0,0,0,-0.970941817426052,-0.23931566428755774,-1.0,-1.8369701987210297e-16,0,0,0,0,0,10,0,1445268.8650815221,1401618.881566346,1359671.4499254555,1451031.7202302162,1517836.4817178247,1413688.9150624052,27175.85419471761,1382930.5787337306,1445268.8650815221,1434815.5899242272,55215.86232620305,1359671.4499254555,1534187.315305483,1450054.8594736794,51213.46452842565,1359671.4499254555,1534187.315305483,21.0,0.0,-16.666666666666675,7.042253521126751,False,NONE,0
1,2010-09-24,1379189.537698255,0,30.643793613164075,2.7029430857320644,192.98519460188612,4.050615838462187,38,9,3,2010,267,0,0,0,-0.992708874098054,-0.12053668025532357,-1.0,-1.8369701987210297e-16,0,0,0,0,0,9,0,1382930.5787337306,1445268.8650815221,1424937.334868022,1463849.2371827292,1506577.4403226264,1402251.9657699633,30309.767444157784,1379189.537698255,1445268.8650815221,1424233.1274886678,56942.24779859828,1359671.4499254555,1534187.315305483,1439439.2009216484,51633.14091271609,1359671.4499254555,1534187.315305483,16.0,-23.809523809523814,-23.809523809523814,0.0,False,NONE,0
1,2010-10-01,1447708.5410083886,0,75.63728816518204,2.94853861892112,198.33971434822894,6.372490874968001,39,10,4,2010,274,1,0,0,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,1,0,1,0,0,2,1,1379189.537698255,1382930.5787337306,1401618.881566346,1466061.0567305298,1496068.0387810315,1413774.380630474,37819.22468570552,1379189.537698255,1447708.5410083886,1421939.0630234003,55364.189833697754,1359671.4499254555,1534187.315305483,1435409.2427739284,48610.19683689054,1359671.4499254555,1534187.315305483,17.0,6.25,30.059523809523814,-1.3157894736842146,False,NONE,0
1,2010-10-08,1371864.2455207848,0,82.25439835826168,3.7992657980944293,213.41457515435957,10.576128923003434,40,10,4,2010,281,0,0,0,-0.992708874098054,0.1205366802553232,-0.8660254037844386,0.5000000000000001,1,0,1,0,0,4,1,1447708.5410083886,1379189.537698255,1445268.8650815221,1534187.315305483,1468456.3949564616,1395423.2257402898,35158.58642562589,1371864.2455207848,1447708.5410083886,1401648.6793003131,33954.958497753745,1359671.4499254555,1447708.5410083886,1427359.896987622,50597.1723960303,1359671.4499254555,1534187.315305483,40.0,135.29411764705884,129.04411764705884,25.333333333333343,True,SEVERE,3
1,2010-10-15,1330947.1719718312,0,48.564165737720785,2.987979286758167,227.03116102276903,7.930977246667604,41,10,4,2010,288,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,1,0,1,0,0,3,1,1371864.2455207848,1447708.5410083886,1382930.5787337306,1359671.4499254555,1451031.7202302162,1382427.374049815,48421.43201112502,1330947.1719718312,1447708.5410083886,1398058.14455611,40007.23913176675,1330947.1719718312,1447708.5410083886,1417352.851299423,56964.24649620389,1330947.1719718312,1534187.315305483,62.0,55.00000000000001,-80.29411764705884,43.61702127659575,True,MILD,1
1,2010-10-22,1301937.2120800365,0,74.1797038198084,4.089622607083297,175.29008024157113,9.76903884626359,42,10,4,2010,295,0,0,0,-0.9350162426854148,0.35460488704253557,-0.8660254037844386,0.5000000000000001,1,0,0,0,0,7,1,1330947.1719718312,1371864.2455207848,1379189.537698255,1424937.334868022,1463849.2371827292,1363114.2926452602,63272.18285668637,1301937.2120800365,1447708.5410083886,1382683.129207612,50468.757369765815,1301937.2120800365,1447708.5410083886,1403860.1825408654,63724.12824123235,1301937.2120800365,1534187.315305483,45.0,-27.419354838709676,-82.41935483870968,21.48148148148148,False,NONE,0
1,2010-10-29,1368730.6820189613,0,49.654065370859904,2.5486319328629077,191.00195254978846,5.771106794070489,43,10,4,2010,302,0,0,0,-0.8854560256532101,0.464723172043768,-0.8660254037844386,0.5000000000000001,1,1,0,0,0,0,1,1301937.2120800365,1330947.1719718312,1447708.5410083886,1401618.881566346,1466061.0567305298,1343369.8278979035,33297.09091990757,1301937.2120800365,1371864.2455207848,1378572.1042641888,50043.65544147465,1301937.2120800365,1447708.5410083886,1395749.317981568,61232.870919380024,1301937.2120800365,1534187.315305483,50.0,11.111111111111116,38.530465949820794,20.12195121951219,False,NONE,0
1,2010-11-05,1293860.3242197023,0,96.77500039018112,4.329728780440897,160.7174570280989,4.154566165288674,44,11,4,2010,309,0,0,0,-0.822983865893657,0.5680647467311548,-0.5000000000000004,0.8660254037844384,1,1,0,0,0,4,1,1368730.6820189613,1301937.2120800365,1371864.2455207848,1445268.8650815221,1534187.315305483,1323868.8475726328,33883.10776475511,1293860.3242197023,1368730.6820189613,1359646.0366564612,49846.38064473394,1293860.3242197023,1447708.5410083886,1375722.0687244197,50133.73812693189,1293860.3242197023,1447708.5410083886,50.0,0.0,-11.111111111111116,5.076142131979688,False,NONE,0
1,2010-11-12,1361109.1958593882,0,97.45339839624769,4.20601891093472,152.38937812765442,7.850977286019253,45,11,4,2010,316,0,0,0,-0.7485107481711011,0.6631226582407952,-0.5000000000000004,0.8660254037844384,1,0,0,0,0,11,0,1293860.3242197023,1368730.6820189613,1330947.1719718312,1382930.5787337306,1359671.4499254555,1331409.353544522,38959.37592914019,1293860.3242197023,1368730.6820189613,1356918.3637971685,48979.70568794552,1293860.3242197023,1447708.5410083886,1375841.8808855808,50093.594323271966,1293860.3242197023,1447708.5410083886,46.0,-7.9999999999999964,-7.9999999999999964,-7.729468599033817,False,NONE,0
1,2010-11-19,1335982.5746650675,0,52.18454036093944,2.838985493372185,181.24813887041853,13.36154774160781,46,11,4,2010,323,0,0,0,-0.6631226582407955,0.7485107481711007,-0.5000000000000004,0.8660254037844384,1,0,0,0,0,18,0,1361109.1958593882,1293860.3242197023,1301937.2120800365,1379189.537698255,1424937.334868022,1339920.6941907797,33744.30553882347,1293860.3242197023,1368730.6820189613,1351517.4934180202,48553.39896558192,1293860.3242197023,1447708.5410083886,1368428.9842020012,48731.20929996921,1293860.3242197023,1447708.5410083886,43.0,-6.521739130434778,1.4782608695652186,-1.0471204188481686,False,NONE,0
1,2010-11-26,1707832.64496441,1,73.05050586894188,4.480107700208526,135.40924167601764,9.183296523637367,47,11,4,2010,330,0,0,0,-0.5680647467311559,0.8229838658936564,-0.5000000000000004,0.8660254037844384,1,0,0,0,0,25,0,1335982.5746650675,1361109.1958593882,1368730.6820189613,1447708.5410083886,1401618.881566346,1424696.184927142,190785.81994296328,1293860.3242197023,1707832.64496441,1384033.0064125229,134031.8345769316,1293860.3242197023,1707832.64496441,1393946.7978185066,109710.94594801035,1293860.3242197023,1707832.64496441,59.0,37.2093023255814,43.73104145601617,4.761904761904767,True,MILD,1
1,2010-12-03,1355858.8547724718,0,81.85380324279431,3.894031481990536,197.27324923858203,7.594911512197552,48,12,4,2010,337,0,0,1,-0.4647231720437684,0.88545602565321,-2.4492935982947064e-16,1.0,0,0,0,0,0,22,0,1707832.64496441,1335982.5746650675,1293860.3242197023,1371864.2455207848,1445268.8650815221,1440195.8175653343,178752.42506701575,1335982.5746650675,1707832.64496441,1382032.3325689835,134358.48172109047,1293860.3242197023,1707832.64496441,1386495.9636260855,108942.00539079697,1293860.3242197023,1707832.64496441,40.0,-32.20338983050848,-69.41269215608988,-5.05050505050505,False,NONE,0
